insurance,gender,ethnicity,diagnosis,count
Private,F,WHITE,OSTEOMYLITIS,2.0
Private,F,WHITE,OSTOMY/SDA,2.0
Private,F,WHITE,OVARIAN CA/SDA,2.0
Private,F,WHITE,OVARIAN CANCER/SDA,2.0
Private,F,WHITE,OVARIAN CANCER;ABDOMINAL PAIN,2.0
Private,F,WHITE,OVERDOSE,3.272727272727273
Private,F,WHITE,PAIN,3.0
Private,F,WHITE,PANCREAS TRANSPLANT,2.0
Private,F,WHITE,PANCREATIC CA/SDA,2.0
Private,F,WHITE,PANCREATIC CANCER,2.0
Private,F,WHITE,PANCREATIC CYST/SDA,2.5
Private,F,WHITE,PANCREATIC MASS/SDA,2.3333333333333335
Private,F,WHITE,PANCREATIC PSEUDOCYST,2.0
Private,F,WHITE,PANCREATIC TAIL MASS/SDA,3.0
Private,F,WHITE,PANCREATITIS,2.857142857142857
Private,F,WHITE,PANCYTOPENIA,5.0
Private,F,WHITE,PANCYTOPENIA;PLEURAL EFFUSION,8.0
Private,F,WHITE,PAPILLARY RUPTURE,3.0
Private,F,WHITE,PARAESOPHAGEAL HERNIA/SDA,4.0
Private,F,WHITE,PARASPINAL ABSCESS,2.0
Private,F,WHITE,PARASTOMAL HERNIA,5.0
Private,F,WHITE,PATIENT FORAMEN OVALE\ PATENT FORAMEN OVALE MINIMALLY INVASIVE/SDA,2.0
Private,F,WHITE,PCOM ANEURYSM/SDA,2.0
Private,F,WHITE,PED STRUCK,2.5
Private,F,WHITE,PELVIC ABSCESS WITH PERFORATED VISCUS;FISTULA,2.0
Private,F,WHITE,PELVIC MASS/SDA,2.5
Private,F,WHITE,PERFORATED ANUS,2.0
Private,F,WHITE,PERFORATED DIVERTICULITIS,5.0
Private,F,WHITE,PERICARDIAL EFFUSION,2.0
Private,F,WHITE,"PERICARDIAL EFFUSION, TOMPONADE",3.0
Private,F,WHITE,PERICARDIAL EFFUSION;CHOLECYSTITIS,2.0
Private,F,WHITE,PERICARDIAL EFFUSION;DYSPNEA\PERICARDIOCENTESIS,2.0
Private,F,WHITE,PERICARDIAL EFFUSION\PERICARDIOCENTESIS,2.0
Private,F,WHITE,PERICARDIAL FUSION/SDA,2.0
Private,F,WHITE,PERICARDIAL TAMPONADE,3.0
Private,F,WHITE,PERICARDITIS,2.0
Private,F,WHITE,PERIPHERAL VASCULAR DIEASE;HYPERTENSION;CORONARY ARTERY DISEASE\RIGHT LEG ANGIOGRAM,3.0
Private,F,WHITE,PERIPHERAL VASCULAR DISEASE,5.0
Private,F,WHITE,PERIPHERAL VASCULAR DISEASE;CORONARY ARTERY DISEASE\RIGHT LOWER EXTREMITY ANGIOGRAM;CORONARY CATH,3.0
Private,F,WHITE,PITUITARY ADENOMA/SDA,2.0
Private,F,WHITE,PLEURAL EFFUSION,3.0
Private,F,WHITE,PLEURAL EFFUSION AND RIGHT NODE NODULE /SDA,2.0
Private,F,WHITE,PMEUMONIA;CONGESTIVE HEART FAILURE,5.0
Private,F,WHITE,PNA SEIZURE,2.0
Private,F,WHITE,PNEUMONIA,3.5555555555555554
Private,F,WHITE,"PNEUMONIA, ACUTE RENAL FAILURE",3.0
Private,F,WHITE,"PNEUMONIA,CHEST PAIN,RENAL FAILURE",3.0
Private,F,WHITE,PNEUMONIA-BOOP,2.0
Private,F,WHITE,PNEUMONIA;PLEURAL EFFUSION,2.0
Private,F,WHITE,PNEUMONIA;SEPSIS,2.0
Private,F,WHITE,PNEUMONIA;TELEMETRY,8.0
Private,F,WHITE,PNEUMONIA;URINARY TRACT INFECTION,2.0
Private,F,WHITE,PNEUMOSEPSIS,3.0
Private,F,WHITE,PNEUMOTHORAX,6.0
Private,F,WHITE,POLYTRAUMA,2.0
Private,F,WHITE,POPLITEAL INJURY,2.0
Private,F,WHITE,PORTAL HYPERTENSION;VARICEAL BLEED,2.0
Private,F,WHITE,POSITIVE STRESS TEST,3.0
Private,F,WHITE,POSSIBLE GASTRINTESTINAL BLEED,2.0
Private,F,WHITE,POST OP,2.0
Private,F,WHITE,PRE-MATURITY,2.0
Private,F,WHITE,PREMATURITY,2.0555555555555554
Private,F,WHITE,PRIMARY PULMONARY HYPERTENSION\SWAN-GANZ CATHERER PLACEMENT,2.0
Private,F,WHITE,PRIMARY SCLEROSING CHOLANGITS;LIVING UNRELATED LIVER TRANSPLANT/SDA,4.0
Private,F,WHITE,PRIMARY SCLEROSIS CHOLANGITIS,3.0
Private,F,WHITE,PSEUDO AORTIC ANEURYSM\ REPAIR OF PSEUDO ANEURYSM/SDA,3.0
Private,F,WHITE,PULMOMNARY EMBOLUS,2.0
Private,F,WHITE,PULMONARY EDEMA,3.0
Private,F,WHITE,PULMONARY EDEMA;PERIPHERAL VASCULAR DISEASE\CATH,3.0
Private,F,WHITE,PULMONARY EMBOLI,2.0
Private,F,WHITE,PULMONARY EMBOLIS,2.1666666666666665
Private,F,WHITE,PULMONARY EMBOLIS;TELEMETRY,2.0
Private,F,WHITE,PULMONARY EMBOLISM,3.0
Private,F,WHITE,PULMONARY EMBOLUS,2.5
Private,F,WHITE,PULMONARY FIBROSIS;RESPIRATORY FAILURE,2.0
Private,F,WHITE,PULMONARY HYPERTENSION,3.5
Private,F,WHITE,PULMONARY HYPERTENSION/SDA,2.0
Private,F,WHITE,PULMONARY HYPERTENSION;PULMONARY VENO-OCCLUSIVE DISEASE\RIGHT HEART CATH/SDA,2.0
Private,F,WHITE,PULMONARY HYPERTENSION;SYNCOPE,4.0
Private,F,WHITE,PULMONARY HYPERTENSION;SYSTEMIC SCLEROSIS;ENDSTAGE CHF;ELEVATED INR\RIGHT HEART CATH/SDA,3.0
Private,F,WHITE,"PULMONARY NODULE, LEFT /SDA",2.0
Private,F,WHITE,PULMONARY NODULE/SDA,2.0
Private,F,WHITE,PULMONARY VASCULITIS,4.0
Private,F,WHITE,PYELONEPHRITIS;ACUTE RENAL FAILURE,6.0
Private,F,WHITE,R. LOWER LOBE PNEUMONIA,3.0
Private,F,WHITE,R/O AAA,2.0
Private,F,WHITE,R/O BACTEREMIA,3.0
Private,F,WHITE,R/O EPIDURAL ABSCESS,2.0
Private,F,WHITE,R/O MI,2.0
Private,F,WHITE,R/O OBSTRUCTION,2.0
Private,F,WHITE,R/O OBSTRUCTION-ABDOMINAL PAIN,2.0
Private,F,WHITE,R/O SEIZURE VS STROKE,2.0
Private,F,WHITE,R/O SEPSIS,5.5
Private,F,WHITE,R/O TB-ADENOCARCINOMA-UNKNOWN PAIN-FEVER-R/O INFECTION,2.0
Private,F,WHITE,RA MASS W\CLOT,2.0
Private,F,WHITE,RASH,3.0
Private,F,WHITE,"RECTAL, VAGINAL FISTULA/SDA",2.0
Private,F,WHITE,RECURRENT CAROTID STENOSIS\ CAROTID ANGIOGRAM/SDA,3.0
Private,F,WHITE,RECURRENT LEFT TUBERCULUM CELLA MENIGIOMA/SDA,3.0
Private,F,WHITE,RECURRENT VAGINAL CA,3.0
Private,F,WHITE,RELL CELL METASTASIS/SDA,2.0
Private,F,WHITE,RENAL CANCER/SDA,3.0
Private,F,WHITE,RENAL CELL CANER; RESP DISTRESS,3.0
Private,F,WHITE,RENAL CELL CARCINOMA 189.0\INTERLEOKIN 2,3.0
Private,F,WHITE,RENAL CELL CARCINOMA/SDA,2.0
Private,F,WHITE,RENAL FAILURE,3.0
Private,F,WHITE,RENAL FAILURE/ KIDNEY TRANSPLANT,2.0
Private,F,WHITE,RENAL FAILURE/SDA,2.0
Private,F,WHITE,RENAL FAILURE; PANC,3.0
Private,F,WHITE,RENAL INSUFFICIENCY,2.0
Private,F,WHITE,RESOLVING ABDOMINAL COLLECTION/SDA,2.0
Private,F,WHITE,RESPIRATORY DISTRESS,4.571428571428571
Private,F,WHITE,RESPIRATORY DISTRESS;PNEUMONIA,14.0
Private,F,WHITE,RESPIRATORY FAILURE,4.0
Private,F,WHITE,RESPIRATORY FAILURE;CONGESTIVE HEART FAILURE,3.0
Private,F,WHITE,RESPIRATORY FAILURE;HYPERTENSION,8.0
Private,F,WHITE,RESPIRATORY FAILURE;LUNG CANCER,3.0
Private,F,WHITE,RESPIRATORY FAILURE;PELVIC FRACTURE,2.0
Private,F,WHITE,RESPIRATORY FAILURE;PNEUMONIA,2.0
Private,F,WHITE,RESPIRATORY FAILURE;TELEMETRY,2.0
Private,F,WHITE,RESPITORY FAILURE;ACUTE KIDNEY INJURY,3.0
Private,F,WHITE,RESPSIRATORY FAILURE,2.0
Private,F,WHITE,RIGHT BRAIN MASS/SDA,2.0
Private,F,WHITE,RIGHT BREAST CA/HX OF DCIF LEFT BREAST/SDA,2.0
Private,F,WHITE,RIGHT BREAST CA/SDA,2.5
Private,F,WHITE,RIGHT BREAST CANCER/SDA,2.0
Private,F,WHITE,RIGHT BUTTOCK/THIGH DEFECT/SDA,2.0
Private,F,WHITE,RIGHT CHEST HEMATOMA,2.0
Private,F,WHITE,RIGHT FOOT BUNION AND HAMMER TOE/SDA,2.0
Private,F,WHITE,RIGHT FOOT GANGRENE,2.0
Private,F,WHITE,RIGHT FOOT ULCER/SDA,2.0
Private,F,WHITE,RIGHT HEART FAILURE,2.0
Private,F,WHITE,RIGHT HEEL ULCER/SDA,4.0
Private,F,WHITE,RIGHT INTERNAL CAROTID ARTERY ANEURYSM/SDA,2.0
Private,F,WHITE,RIGHT KNEE OSTEOARTHRITIS/SDA,3.0
Private,F,WHITE,RIGHT LEG ARTERIAL CLOT,2.0
Private,F,WHITE,RIGHT LOWER LOBE NODULE/SDA,2.0
Private,F,WHITE,RIGHT LUNG CANCER/SDA,2.0
Private,F,WHITE,RIGHT MIDDLE LOBE COLLAPSED;SEPSIS/SDA,2.0
Private,F,WHITE,RIGHT NECK MASS,2.0
Private,F,WHITE,RIGHT PLEURAL EFFUSION,3.0
Private,F,WHITE,RIGHT SIDED EVACUATION OF SUBDRUAL HEMATOMA,3.0
Private,F,WHITE,RIGHT SIDED WEAKNESS,2.0
Private,F,WHITE,RIGHT TIBIA FRACTURE,2.0
Private,F,WHITE,RIGHT UPPER LOBE NODULE/SDA,3.0
Private,F,WHITE,RIGHT URETERAL CALCULUS,2.0
Private,F,WHITE,RLE CELLULITIS,8.0
Private,F,WHITE,RP BLEED;HYPOTENSION,2.0
Private,F,WHITE,RT TMA-DM-CELLULITIS-RENAL FAILURE,6.0
Private,F,WHITE,RULE OUT LINE SEPSIS,2.0
Private,F,WHITE,RULE-OUT MYOCARDIAL INFARCTION,2.0
Private,F,WHITE,RULE-OUT MYOCARDIAL INFARCTION;R/O PE,2.0
Private,F,WHITE,RULE-OUT MYOCARDIAL INFARCTION;TELEMETRY,4.0
Private,F,WHITE,RUPTURED SPLEEN,2.0
Private,F,WHITE,S/P BKA;GANGRENE LEFT FOOT/SDA,3.0
Private,F,WHITE,S/P FALL,2.5
Private,F,WHITE,"S/P FALL,HIP FRACTURE",2.0
Private,F,WHITE,S/P FALL;TELEMETRY,5.0
Private,F,WHITE,S/P GASTRIC BY PASS;SHORTNESS OF BREATH,2.0
Private,F,WHITE,S/P HANGING-CARDIAC ARREST,2.0
Private,F,WHITE,S/P KIDNEY PANCREAS TRANSPLANT;DEHYDRATION,9.0
Private,F,WHITE,S/P KIDNEY TRANSPLANT;RESPIRATORY FAILURE,3.0
Private,F,WHITE,S/P KIDNEY;ACUTE RESPIRATORY FAILURE; ? MYOCARDIAL INFARCTION,3.0
Private,F,WHITE,S/P LIVER TRANSPLANT; R/O RIB FRACTURE,3.0
Private,F,WHITE,S/P LIVER TRANSPLANT;? REJECTION,2.0
Private,F,WHITE,S/P LIVER TRANSPLANT;R/O CMV,2.0
Private,F,WHITE,"S/P LIVER TX,NAUSEA,VOMITING",3.0
Private,F,WHITE,S/P LIVER TX;ELEVATED LFTS,6.0
Private,F,WHITE,S/P LIVER/NAUSEA/VOMITING/DIARRHEA,5.0
Private,F,WHITE,S/P MI,2.0
Private,F,WHITE,S/P MOTOR VEHICLE ACCIDENT,3.0
Private,F,WHITE,S/P MOTORCYCLE ACCIDENT;BLUNT TRAUMA,2.0
Private,F,WHITE,S/P MVC,2.0
Private,F,WHITE,S/P MYOCARDIAL INFARCTION;CHEST PAIN;CORONARY ARTERY DISEASE\CATH,4.0
Private,F,WHITE,S/P NQW\LEFT HEART CATHETERIZATION,2.0
Private,F,WHITE,S/P RENAL TRANSPLANT;HYPERTENSIVE URGENCY,10.0
Private,F,WHITE,S/P SHUNT,3.0
Private,F,WHITE,SAH,2.0
Private,F,WHITE,SCOLIOSIS/SDA,2.0
Private,F,WHITE,SEIZURE,3.2222222222222223
Private,F,WHITE,SEIZURES,3.0
Private,F,WHITE,SEIZURES;FEVER,6.0
Private,F,WHITE,SEPSIS,3.3488372093023258
Private,F,WHITE,SEPSIS;EPIDURAL ABCESS,2.0
Private,F,WHITE,SEPSIS;MYOCARDIAL INFARCTION,6.0
Private,F,WHITE,SEPSIS;PNEUMONIA,3.0
Private,F,WHITE,SEPSIS;RESPIRATORY FAILURE;TELEMETRY,4.0
Private,F,WHITE,SEVERE AORTIC STENOSIS\CARDIAC CATH,2.0
Private,F,WHITE,SEVERE HYPERTROPHIC CARDIOMYOPATHY\SEPTAL ETHANOL ABLATION,2.0
Private,F,WHITE,SEVERE PANCREATITIS; INFECTED PSEUDOCYST/SDA,3.0
Private,F,WHITE,SHORT GUT SYNDROME\ TUNNELLED CATHETER,6.0
Private,F,WHITE,SHORT GUT SYNDROME\ VENOUS RECANULATION/SDA,2.0
Private,F,WHITE,SHORTNESS OF BREATH,9.11111111111111
Private,F,WHITE,SHOULDER PAIN,2.0
Private,F,WHITE,SIGOID TUMOR/SDA,2.0
Private,F,WHITE,SINUS PAUSE,4.0
Private,F,WHITE,SKULL /BRAIN LESIONS/SDA,3.0
Private,F,WHITE,SKULL FRACTURE/SDA,2.0
Private,F,WHITE,SMALL BOWEL FISTULA,3.0
Private,F,WHITE,SMALL BOWEL OBSTRUCTION,2.75
Private,F,WHITE,SMALL CELL LUNG CANCER;SHORTNESS OF BREATH,3.0
Private,F,WHITE,SOB,2.0
Private,F,WHITE,SOB;BILATERAL PE'S,3.0
Private,F,WHITE,SP FALL,2.0
Private,F,WHITE,SP MVC,2.0
Private,F,WHITE,SPINAL ABSCESS;PNEUMONIA,4.0
Private,F,WHITE,SPINAL CORD BLEED',2.0
Private,F,WHITE,SPINAL METASTASIS/SDA,3.0
Private,F,WHITE,SPINAL STENOSIS/SDA,2.0
Private,F,WHITE,SPONDYLOLOTHIASIS/SDA,2.0
Private,F,WHITE,SPONTANEOUS BACTERIAL PERITONITIS,3.0
Private,F,WHITE,SQUAMOUS CELL CA FLOOR OF MOUTH/SDA,2.0
Private,F,WHITE,ST ELEVATED MYOCARDIAL INFARCTION\CARDIAC CATH,2.0
Private,F,WHITE,ST ELEVATION MI;TELEMETRY,5.0
Private,F,WHITE,ST ELEVATION MI\CATH,2.0
Private,F,WHITE,STATUS EPILEPTICUS,3.0
Private,F,WHITE,STEMI,3.0
Private,F,WHITE,"STERNAL FX RIB FX PTX, HIP FIX",2.0
Private,F,WHITE,STERNAL LESION\STERNAL BIOPSY ,4.0
Private,F,WHITE,STERNAL WOUND  EVALUATION,3.0
Private,F,WHITE,STERNAL WOUND INFECTION,4.0
Private,F,WHITE,STEVENS-JOHNSON SYNDROME,2.0
Private,F,WHITE,STOMACH INFECTION;RESPIRATORY FAILURE,4.0
Private,F,WHITE,STRIDOR,5.0
Private,F,WHITE,STRIDOR;SHORTNESS OF BREATH,6.0
Private,F,WHITE,"STROKE,TRANSIENT ISCHEMIC ATTACK",2.0
Private,F,WHITE,STROKE/TIA,3.0
Private,F,WHITE,STROKE;TELEMETRY,2.0
Private,F,WHITE,STROKE;TELEMETRY;TELEMETRY,2.0
Private,F,WHITE,STROKE;TELEMETRY;TRANSIENT ISCHEMIC ATTACK,2.75
Private,F,WHITE,SUB ARACHNOID HEMORRHAGE,2.0
Private,F,WHITE,SUBARACHNOID HEMARRHAGE,2.0
Private,F,WHITE,SUBARACHNOID HEMORRHAGE,2.4615384615384617
Private,F,WHITE,SUBARACHNOID HEMORRHAGE;C2 FRACTURE,2.0
Private,F,WHITE,"SUBCLAVIAN STENOSIS, RIGHT/SDA",2.0
Private,F,WHITE,SUBDURAL HEMATOMA,2.2
Private,F,WHITE,SUBDURAL HEMATOMA/SDA,2.5
Private,F,WHITE,SUBDURAL HEMATOMA;SUBARACHNOID HEMORRHAGE,2.0
Private,F,WHITE,SUBDURAL HEMORRHAGE,2.0
Private,F,WHITE,SUBGLOTIC STENOSIS,2.0
Private,F,WHITE,SUBGLOTTIC STENOSIS/SDA,2.0
Private,F,WHITE,SUBMANDIBULAR ABCESS,6.0
Private,F,WHITE,SUPERIOR VENA CAVA SYNDROME\MEDIAN STERNOTOMY SUPERIOR VENA CAVA RECONSTRUCTION WITH PUMP STANDBY/SDA,5.0
Private,F,WHITE,SUPRAGLOTTIC EDEMA,3.0
Private,F,WHITE,SVC CLOT;RIGHT ATRIAL CLOT,5.0
Private,F,WHITE,SVC SYNDROME,2.0
Private,F,WHITE,SYNCOPE;TELEMETRY,2.0
Private,F,WHITE,SYNCOPE;TELEMETRY;TELEMETRY,2.0
Private,F,WHITE,TACHYDYSRHYTHMIA,3.0
Private,F,WHITE,TACHYPNEA,2.0
Private,F,WHITE,TAMPONADE,3.0
Private,F,WHITE,THIGH ABSCESS;PORTAL HYPERTENSION,3.0
Private,F,WHITE,THORACIC AND SPINAL ABSCESS,2.0
Private,F,WHITE,THORACIC ANEURYSM WITHOUT RUPTURE\DESCENDING LEFT THORACIC AORTIC REPLACEMENT VIA LEFT THORACOTOMY /SDA,2.0
Private,F,WHITE,THORACIC ANEURYSM\THORACO-ABDOMINAL ANEURYSM REPAIR/SDA,2.0
Private,F,WHITE,THORACIC LESION/SDA,7.0
Private,F,WHITE,THORACOABDOMINAL ANEURYSM/SDA,2.0
Private,F,WHITE,THROMBOSIS;RIGHT AV LOOP GRAFT,2.0
Private,F,WHITE,THYMOMA/SDA,2.0
Private,F,WHITE,THYROID NEOPLASM UNCERTAIN TYPE/SDA,2.6666666666666665
Private,F,WHITE,THYROID NEOPLASM UNCERTSIN TYPE/SDA,3.0
Private,F,WHITE,TIA;CEREBRAL STENOSIS;TELEMTRY,2.0
Private,F,WHITE,TONGUE SWELLING,2.0
Private,F,WHITE,TRACHEAL MALACIA-RESPIRATORY FAILURE,9.0
Private,F,WHITE,TRACHEAL MALACIA/SDA,2.0
Private,F,WHITE,TRACHEAL STENOSIS,3.3333333333333335
Private,F,WHITE,TRACHEAL STENOSIS/AMYLOIDSIS\ SUSPENSION LARYNGOSCOPY/SDA,4.0
Private,F,WHITE,TRACHEALBRONCHIALMALACIA/SDA,2.0
Private,F,WHITE,TRACHEALMALACEA\BRONCHOSCOPY RIGID;STENT REMOVAL/SDA,3.0
Private,F,WHITE,TRACHEBRONCHIALMALACIA/SDA,2.0
Private,F,WHITE,TRACHEO-BRONCHIO MALACEA,2.0
Private,F,WHITE,TRACHEO-BRONCHO MALACEA/SDA,4.0
Private,F,WHITE,TRACHEOBROCHOMALACIA'/SDA,2.0
Private,F,WHITE,TRACHEOBRONCHEAL MALACIA,4.0
Private,F,WHITE,TRACHEOBRONCHIAL MALACEA/SDA,3.0
Private,F,WHITE,TRACHEOBRONCHIAL MALACIA,2.0
Private,F,WHITE,TRACHEOBRONCHIAL MALASIA,4.0
Private,F,WHITE,TRACHEOBRONCHIALMALACHIA,4.0
Private,F,WHITE,TRACHEOBRONCHIOMALACIA,3.0
Private,F,WHITE,TRACHEOBRONCHIOMALACIA/SDA,2.5
Private,F,WHITE,TRACHEOBRONCHOMALACIA,4.0
Private,F,WHITE,TRACHEOBRONCHOMALACIA/SDA,3.0
Private,F,WHITE,TRACHEOBRONCHOMALACIA;DYSPNEA,3.0
Private,F,WHITE,TRACHEOBRONCHOMALASIA/SDA,4.0
Private,F,WHITE,TRACHEOBRONCHOPLASTY;EPIDURAL CATHETER,2.0
Private,F,WHITE,TRACHEOMALACIA,5.0
Private,F,WHITE,TRANSIENT ISCHEMIC ATTACK,2.0
Private,F,WHITE,TRANSPLANT,5.0
Private,F,WHITE,TRAUMA;INTUBATION,2.0
Private,F,WHITE,"TRAUMATIC BRAIN HEMORRHAGE, LEFT /SDA",2.0
Private,F,WHITE,TUBERCULUM MENINGIOMA/SDA,3.0
Private,F,WHITE,TYLENOL OVERDOSE,2.0
Private,F,WHITE,TYPE A AORTIC DISSECTION,2.0
Private,F,WHITE,UGI BLEED,6.0
Private,F,WHITE,ULCERATIVE COLITIS,3.0
Private,F,WHITE,ULCERATIVE COLITIS/SDA,2.0
Private,F,WHITE,UNCONTROLLED DIABETES/PANCREAS TRANSPLANT,2.0
Private,F,WHITE,UNRESPONSIVE,6.0
Private,F,WHITE,UNRESPONSIVENESS,4.0
Private,F,WHITE,UNSTABLE ANGINA,4.0
Private,F,WHITE,UNSTABLE ANGINA;CORONARY ARTERY DISEASE\CATH,2.0
Private,F,WHITE,UNSTABLE ANGINA\CATH,2.5
Private,F,WHITE,UNSTABLE ANGINA\LEFT HEART CATH,2.0
Private,F,WHITE,UPPER GASTROINTESTINAL BLEED,2.3333333333333335
Private,F,WHITE,UPPER GI BLEED,3.0
Private,F,WHITE,UPPER GIB,9.0
Private,F,WHITE,UREMIA,3.5
Private,F,WHITE,URETERAL THROMBUS,14.0
Private,F,WHITE,URINARY SEPSIS,2.0
Private,F,WHITE,URINARY TRACT INFECTION,4.333333333333333
Private,F,WHITE,"URINARY TRACT INFECTION,PYELONEPHRITIS",5.0
Private,F,WHITE,URINARY TRACT INFECTION;ACUTE RENAL FAILURE,4.0
Private,F,WHITE,URINARY TRACT INFECTION;NARCOTOSIS,17.0
Private,F,WHITE,URINARY TRACT INFECTION;PYELONEPHRITIS,3.6666666666666665
Private,F,WHITE,UROSEPSIS,3.0
Private,F,WHITE,UROSEPSIS;TROP LEAK,3.0
Private,F,WHITE,UTI/PYELONEPHRITIS,3.0
Private,F,WHITE,VAGINAL BLEED,2.0
Private,F,WHITE,VARICEAL BLEED,3.0
Private,F,WHITE,VARICEAL BLEED;CIRRHOSIS,2.0
Private,F,WHITE,VENTRICULAR FIBRILLATION,2.0
Private,F,WHITE,VENTURAL HERIA,2.0
Private,F,WHITE,VOMITING,3.3333333333333335
Private,F,WHITE,VOMITING; HYPERGLYCEMIA; HEADACHE,3.0
Private,F,WHITE,VTACH,3.0
Private,F,WHITE,WEAKNESS,2.6
Private,F,WHITE,WEAKNESS/BRAIN BIOPSY,3.0
Private,F,WHITE,WORSENING LOWER BACK /LEG PAIN,2.0
Private,F,WHITE,WOUND DRAINAGE,3.0
Private,F,WHITE,WOUND INFECTION,2.2
Private,F,WHITE - BRAZILIAN,PERITONITIS,2.0
Private,F,WHITE - BRAZILIAN,URINARY RETENTION,2.0
Private,F,WHITE - OTHER EUROPEAN,FEBRILE/NEUTROPENIA,2.0
Private,F,WHITE - OTHER EUROPEAN,NON-HODGKINS LYMPHOMA\BONE MARROW TRANSPLANT,2.0
Private,F,WHITE - RUSSIAN,FEVER,2.0
Private,M,AMERICAN INDIAN/ALASKA NATIVE,HYPERBILIRUBINEMIA,2.0
Private,M,AMERICAN INDIAN/ALASKA NATIVE,NEWBORN,2.0
Private,M,ASIAN,ABD PAIN,2.0
Private,M,ASIAN,ACUTE CEREBRAL VASCULAR ACCIDENT,2.0
Private,M,ASIAN,ACUTE CORONARY SYNDROME\CATH,2.0
Private,M,ASIAN,ACUTE SUBDURAL HEMATOMA;TELEMTRY,2.0
Private,M,ASIAN,ALTERED MENTAL STATUS,4.0
Private,M,ASIAN,ANEURYSM/SDA,4.0
Private,M,ASIAN,CELLULITIS NECK,4.0
Private,M,ASIAN,CEREBRAL ARTERIOVENOUS MALFORMATION/SDA,2.0
Private,M,ASIAN,CONGESTIVE HEART FAILURE;TELEMETRY,2.0
Private,M,ASIAN,CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT; WITH AVR;MITRAL VALVE REPLACEMENT/SDA,2.0
Private,M,ASIAN,CSF LEAK,2.0
Private,M,ASIAN,DYSPNEA,4.0
Private,M,ASIAN,FREQUENT FALLS-HYPOTENSION,2.0
Private,M,ASIAN,HEAD BLEED,2.0
Private,M,ASIAN,HEMOPTYSIS,2.0
Private,M,ASIAN,HEMOPTYSIS;PNEUMONIA,2.0
Private,M,ASIAN,HEPATOCELLULAR CARCINOMA/SDA,2.0
Private,M,ASIAN,HYPERBILIRUBIMIA,2.0
Private,M,ASIAN,HYPERBILIRUBIN,2.0
Private,M,ASIAN,HYPERBILIRUBINANEMIA,2.0
Private,M,ASIAN,HYPERBILIRUBINEMIA,2.0
Private,M,ASIAN,HYPONATREMIA-HYPOKALEMIA-DIABETIC KETOACIDOSIS,2.0
Private,M,ASIAN,INTRAPRANCHYMAL BLEED,2.0
Private,M,ASIAN,LYMPHASTITHELIAL CARCINOMA/SDA,4.0
Private,M,ASIAN,NEWBORN,2.0
Private,M,ASIAN,PLEURAL EFFUSION,2.0
Private,M,ASIAN,PNEUMONIA,4.0
Private,M,ASIAN,PREMATURITY,2.0
Private,M,ASIAN,RIGHT ACOUSTIC NEUROMA/SDA,2.0
Private,M,ASIAN,RIGHT NECK ABSCESS,4.0
Private,M,ASIAN,SEPSIS,4.0
Private,M,ASIAN,SUBARACHNOID HEMMORRHAGE,2.0
Private,M,ASIAN,SUBARACHNOID HEMORRHAGE,2.0
Private,M,ASIAN,SUBARCHNOID HEMORRHAGE,2.0
Private,M,ASIAN,SUBDURAL HEMATOMA,2.0
Private,M,ASIAN,SVC SYNDROME\ VENOUS RECANALIZATION/SDA,4.0
Private,M,ASIAN,UNSTABLE ANGINA\CATH,2.0
Private,M,ASIAN - ASIAN INDIAN,ABDOMINAL PAIN,3.0
Private,M,ASIAN - ASIAN INDIAN,ANEMIA,4.0
Private,M,ASIAN - ASIAN INDIAN,CHOLELITHIASIS/SDA,3.0
Private,M,ASIAN - ASIAN INDIAN,LOWER GI BLEED,3.0
Private,M,ASIAN - ASIAN INDIAN,PANCREATITIS,4.0
Private,M,ASIAN - ASIAN INDIAN,SEIZURES/HEMOPTITIS,4.0
Private,M,ASIAN - CAMBODIAN,? ISCHEMIC COLITIS,2.0
Private,M,ASIAN - CAMBODIAN,BOWEL OBSTRUCTION;TELEMETRY,2.0
Private,M,ASIAN - CAMBODIAN,CORONARY ARTERY DISEASE,2.0
Private,M,ASIAN - CHINESE,ASTHMA;COPD EXACERBATION,3.0
Private,M,ASIAN - CHINESE,FEVER,2.0
Private,M,ASIAN - CHINESE,MEDIASTINAL MASS/SDA,2.0
Private,M,ASIAN - CHINESE,PANCREATITIS,2.0
Private,M,ASIAN - CHINESE,PNEUMONIA,3.0
Private,M,ASIAN - CHINESE,RIGHT MIDDLE LOBE CA/SDA,2.0
Private,M,ASIAN - CHINESE,THYMUS/SDA,2.0
Private,M,ASIAN - CHINESE,UPPER GI BLEED,2.0
Private,M,ASIAN - FILIPINO,DIABETIC KETOACIDOSIS,8.0
Private,M,ASIAN - FILIPINO,GASTROPARESIS;ACUTE ON CHRONIC RF,8.0
Private,M,ASIAN - FILIPINO,HYPERGLYCEMIA AND UPPER GI BLEED,8.0
Private,M,ASIAN - FILIPINO,INTRAPARENCHYMAL HEMORRHAGE,2.0
Private,M,ASIAN - FILIPINO,SUBARACHNOID HEMORRHAGE,2.0
Private,M,ASIAN - VIETNAMESE,LIVER FAILURE HYPOGLYCEMIA,2.0
Private,M,ASIAN - VIETNAMESE,UPPER GI BLEED,2.0
Private,M,BLACK/AFRICAN,ABDOMINAL PAIN,2.0
Private,M,BLACK/AFRICAN,CHOLANGITIS,2.0
Private,M,BLACK/AFRICAN,CONGESTIVE HEART FAILURE,9.0
